-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in UTC
Location: Latitude  12.9247   Longitude 79.1343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI
2023,9,5,5,296.17,30.52,6.79,55.14,0.41,174.74,33.02
2023,9,5,6,172.02,31.52,6.31,53.37,0.68,106.31,20.11
2023,9,5,7,207.75,32.29,5.89,52.05,0.64,127.64,36.23
2023,9,5,8,192.88,32.75,5.51,51.38,0.39,142.84,2.27
2023,9,5,9,178.45,32.8,5.2,51.86,0.27,110.94,35.18
2023,9,5,10,182.2,32.25,4.7,54.84,0.28,152.47,10.9
2023,9,5,11,93.43,30.93,3.51,62.51,0.31,93.6,0.49
2023,9,5,12,13.65,28.76,2.21,77.61,0.58,16.92,0.0
2023,9,5,13,0.0,27.45,2.0,83.72,1.31,0.0,0.0
2023,9,5,14,0.0,26.71,2.06,86.06,2.69,0.0,0.0
2023,9,5,15,0.0,26.1,2.3,87.82,4.1,0.0,0.0
2023,9,5,16,0.0,25.64,2.76,89.2,4.79,0.0,0.0
2023,9,5,17,0.0,25.3,3.34,90.47,5.27,0.0,0.0
2023,9,5,18,0.0,25.03,3.78,91.73,5.69,0.0,0.0
2023,9,5,19,0.0,24.82,4.09,92.62,6.11,0.0,0.0
2023,9,5,20,0.0,24.65,4.42,93.07,6.27,0.0,0.0
2023,9,5,21,0.0,24.4,4.47,93.29,5.73,0.0,0.0
2023,9,5,22,0.0,24.09,4.25,93.41,4.12,0.0,0.0
2023,9,5,23,0.0,23.78,3.98,93.22,2.15,0.0,0.0
2023,9,6,0,4.03,23.53,3.77,92.87,0.83,4.93,0.0
2023,9,6,1,84.88,24.18,4.19,89.54,0.46,71.81,6.62
2023,9,6,2,220.95,25.75,4.95,81.8,0.46,183.89,11.0
2023,9,6,3,386.23,28.21,6.0,68.57,0.8,298.91,20.03
2023,9,6,4,658.65,30.55,5.57,59.18,1.85,378.49,236.2
2023,9,6,5,751.4,32.25,4.54,53.91,3.06,385.36,270.21
2023,9,6,6,765.85,33.15,3.61,51.51,5.21,418.1,225.25
2023,9,6,7,749.58,33.17,3.1,51.19,8.75,474.68,344.59
2023,9,6,8,749.55,32.63,2.91,52.88,10.9,342.71,338.57
2023,9,6,9,596.78,31.64,2.96,56.56,8.15,302.29,324.69
2023,9,6,10,349.95,30.68,3.06,61.45,7.24,242.5,123.45
2023,9,6,11,162.27,29.68,2.9,67.36,6.4,137.4,60.11
2023,9,6,12,22.85,27.96,2.27,78.5,5.46,26.44,1.47
2023,9,6,13,0.0,26.58,2.17,85.13,4.55,0.0,0.0
2023,9,6,14,0.0,25.97,2.44,86.35,3.73,0.0,0.0
2023,9,6,15,0.0,25.48,2.65,87.45,2.77,0.0,0.0
2023,9,6,16,0.0,25.12,2.79,88.6,2.33,0.0,0.0
2023,9,6,17,0.0,24.81,2.97,89.59,1.92,0.0,0.0
2023,9,6,18,0.0,24.53,3.11,90.58,1.18,0.0,0.0
2023,9,6,19,0.0,24.29,3.31,91.32,0.67,0.0,0.0
2023,9,6,20,0.0,24.06,3.72,91.74,0.3,0.0,0.0
2023,9,6,21,0.0,23.8,4.07,91.93,0.24,0.0,0.0
2023,9,6,22,0.0,23.49,4.0,92.07,0.21,0.0,0.0
2023,9,6,23,0.0,23.18,3.68,92.02,0.13,0.0,0.0
2023,9,7,0,5.82,22.96,3.45,91.85,0.07,7.13,0.0
2023,9,7,1,105.45,23.91,4.32,87.27,0.05,88.69,15.24
2023,9,7,2,284.33,25.85,5.05,78.39,0.04,214.75,92.57
2023,9,7,3,482.25,28.6,5.94,64.71,5.94,348.61,183.74
2023,9,7,4,690.65,30.87,5.67,55.35,1.58,416.01,411.98
2023,9,7,5,783.85,32.68,4.92,49.56,1.36,378.02,317.67
2023,9,7,6,708.47,33.96,4.25,46.35,3.5,384.75,152.46
2023,9,7,7,739.53,34.69,3.91,44.8,12.22,344.26,244.69
2023,9,7,8,656.55,34.31,3.9,45.88,68.25,333.84,268.48
2023,9,7,9,555.15,32.65,3.64,53.32,104.4,261.04,276.09
2023,9,7,10,380.8,31.35,3.86,59.39,79.14,242.0,211.38
2023,9,7,11,173.43,29.89,3.64,67.97,29.11,150.24,55.95
2023,9,7,12,23.0,27.94,2.86,80.03,5.67,24.45,1.8
2023,9,7,13,0.0,26.72,2.98,83.4,2.34,0.0,0.0
2023,9,7,14,0.0,26.28,3.27,83.82,6.56,0.0,0.0
2023,9,7,15,0.0,25.82,3.58,84.27,11.16,0.0,0.0
2023,9,7,16,0.0,25.3,3.89,85.34,10.0,0.0,0.0
2023,9,7,17,0.0,24.8,4.33,86.2,8.85,0.0,0.0
2023,9,7,18,0.0,24.31,4.55,87.15,5.82,0.0,0.0
2023,9,7,19,0.0,23.85,4.39,88.07,4.02,0.0,0.0
2023,9,7,20,0.0,23.53,4.5,88.23,1.43,0.0,0.0
2023,9,7,21,0.0,23.33,4.65,88.07,0.18,0.0,0.0
2023,9,7,22,0.0,22.93,4.2,89.66,0.01,0.0,0.0
2023,9,7,23,0.0,22.55,3.49,91.4,0.0,0.0,0.0
2023,9,8,0,5.82,22.35,3.08,92.34,0.0,7.69,0.0
2023,9,8,1,116.3,23.15,3.69,88.69,0.0,93.37,48.15
2023,9,8,2,316.65,24.93,4.4,81.35,0.0,204.7,176.23
2023,9,8,3,528.5,27.44,5.42,71.11,0.0,247.98,309.72
2023,9,8,4,742.7,29.42,5.54,62.93,0.0,294.7,519.19
2023,9,8,5,803.28,30.88,5.29,56.91,0.0,314.65,443.83
2023,9,8,6,784.05,32.06,4.96,52.56,0.08,313.34,387.24
2023,9,8,7,830.55,32.79,4.6,50.04,0.59,341.96,620.06
2023,9,8,8,575.88,33.21,4.27,48.88,1.76,221.13,447.67
2023,9,8,9,603.12,33.15,4.14,49.23,1.27,262.21,378.68
2023,9,8,10,416.98,32.69,3.98,51.41,0.32,227.76,314.52
2023,9,8,11,196.62,31.54,3.43,58.07,0.17,125.66,233.03
2023,9,8,12,23.9,29.04,2.69,72.9,0.19,27.7,14.42
2023,9,8,13,0.0,27.59,2.91,75.52,0.16,0.0,0.0
2023,9,8,14,0.0,27.06,3.01,76.6,0.41,0.0,0.0
2023,9,8,15,0.0,26.58,3.01,78.57,0.9,0.0,0.0
2023,9,8,16,0.0,26.13,3.45,79.58,1.13,0.0,0.0
2023,9,8,17,0.0,25.68,4.13,80.17,1.02,0.0,0.0
2023,9,8,18,0.0,25.15,4.33,81.97,0.56,0.0,0.0
2023,9,8,19,0.0,24.71,4.54,83.54,0.22,0.0,0.0
2023,9,8,20,0.0,24.26,4.45,85.5,0.03,0.0,0.0
2023,9,8,21,0.0,23.74,3.89,88.08,0.0,0.0,0.0
2023,9,8,22,0.0,23.17,3.27,90.73,0.0,0.0,0.0
2023,9,8,23,0.0,22.77,3.0,92.21,0.0,0.0,0.0
2023,9,9,0,5.22,22.66,2.86,92.16,0.0,6.96,4.27
2023,9,9,1,131.0,23.83,3.59,86.67,0.0,81.3,196.78
2023,9,9,2,377.55,25.41,4.14,79.24,0.0,155.79,408.41
2023,9,9,3,610.47,27.56,5.23,68.27,0.0,246.68,562.84
2023,9,9,4,795.35,29.3,5.52,59.36,0.0,240.27,626.82
2023,9,9,5,845.6,30.65,5.34,53.39,0.0,242.0,596.4
2023,9,9,6,861.28,31.39,4.91,50.7,0.01,266.14,525.24
2023,9,9,7,751.58,31.76,4.43,50.25,0.03,249.18,453.89
2023,9,9,8,658.08,31.93,3.9,51.51,0.11,217.9,446.15
2023,9,9,9,545.17,32.03,3.53,52.38,0.21,228.29,363.13
2023,9,9,10,381.58,31.7,3.23,54.67,0.25,207.37,273.2
2023,9,9,11,174.35,30.57,2.4,63.06,0.22,116.46,155.37
2023,9,9,12,21.52,28.63,1.83,78.12,0.24,20.98,20.63
2023,9,9,13,0.0,27.62,2.03,79.59,0.32,0.0,0.0
2023,9,9,14,0.0,27.18,2.16,80.92,0.41,0.0,0.0
2023,9,9,15,0.0,26.75,2.27,82.17,0.7,0.0,0.0
2023,9,9,16,0.0,26.35,2.35,83.44,0.98,0.0,0.0
2023,9,9,17,0.0,25.93,2.55,84.42,0.88,0.0,0.0
2023,9,9,18,0.0,25.41,3.03,85.02,0.44,0.0,0.0
2023,9,9,19,0.0,25.03,3.67,85.0,0.1,0.0,0.0
2023,9,9,20,0.0,24.68,4.01,85.7,0.04,0.0,0.0
2023,9,9,21,0.0,24.37,3.67,87.27,0.02,0.0,0.0
2023,9,9,22,0.0,24.18,3.28,88.53,0.02,0.0,0.0
2023,9,9,23,0.0,24.09,3.06,89.25,0.01,0.0,0.0
2023,9,10,0,4.28,24.07,2.85,89.73,0.01,5.23,0.0
2023,9,10,1,69.05,24.82,3.19,86.69,0.01,58.91,13.67
2023,9,10,2,188.15,25.85,3.62,81.98,0.01,128.77,30.84
2023,9,10,3,348.45,27.29,4.4,75.01,0.0,272.23,1.76
2023,9,10,4,493.12,28.69,4.51,67.91,0.0,365.66,8.99
2023,9,10,5,590.4,29.81,4.15,62.56,0.0,413.89,21.46
2023,9,10,6,637.12,30.56,3.52,59.31,0.0,448.18,39.41
2023,9,10,7,641.67,30.95,2.89,57.95,0.0,347.27,125.28
2023,9,10,8,541.62,30.89,2.26,58.55,0.0,349.79,51.05
2023,9,10,9,516.47,30.25,1.76,61.39,0.0,269.68,173.27
2023,9,10,10,343.3,29.14,1.71,66.46,0.0,213.54,157.56
2023,9,10,11,155.38,27.72,2.0,74.68,0.0,118.6,71.28
2023,9,10,12,19.77,26.3,2.02,82.47,0.0,20.64,1.93
2023,9,10,13,0.0,25.41,1.96,86.76,0.0,0.0,0.0
2023,9,10,14,0.0,24.9,2.16,87.88,0.0,0.0,0.0
2023,9,10,15,0.0,24.51,2.58,88.55,0.0,0.0,0.0
2023,9,10,16,0.0,24.26,2.86,88.89,0.0,0.0,0.0
2023,9,10,17,0.0,24.11,3.05,89.0,0.0,0.0,0.0
2023,9,10,18,0.0,23.92,3.0,89.54,0.0,0.0,0.0
2023,9,10,19,0.0,23.8,2.95,89.83,0.0,0.0,0.0
2023,9,10,20,0.0,23.71,2.82,90.14,0.0,0.0,0.0
2023,9,10,21,0.0,23.66,2.82,90.46,0.0,0.0,0.0
2023,9,10,22,0.0,23.66,2.9,90.62,0.0,0.0,0.0
2023,9,10,23,0.0,23.65,3.1,90.5,0.0,0.0,0.0
2023,9,11,0,6.55,23.56,3.27,90.58,0.0,9.86,0.5
2023,9,11,1,127.38,24.95,4.0,84.39,0.0,99.65,125.44
2023,9,11,2,355.75,26.86,4.39,75.58,0.0,196.85,308.99
2023,9,11,3,582.7,29.03,5.5,63.85,0.11,270.94,439.39
2023,9,11,4,763.03,30.87,5.87,55.0,0.13,291.53,494.42
2023,9,11,5,890.15,31.92,5.25,50.35,0.15,371.87,503.85
2023,9,11,6,832.55,32.78,4.37,47.43,0.16,275.57,513.18
2023,9,11,7,727.92,33.09,3.64,46.45,0.19,301.66,341.32
2023,9,11,8,671.6,32.89,3.19,47.24,0.21,335.49,230.91
2023,9,11,9,484.2,32.66,2.73,49.24,0.24,311.15,69.63
2023,9,11,10,278.8,32.05,2.54,50.6,0.22,201.31,27.45
2023,9,11,11,133.05,30.93,1.85,56.94,0.22,110.72,15.65
2023,9,11,12,13.43,29.07,1.07,75.0,0.24,16.4,0.0
2023,9,11,13,0.0,27.94,0.79,79.26,0.3,0.0,0.0
2023,9,11,14,0.0,27.26,0.45,81.73,0.32,0.0,0.0
2023,9,11,15,0.0,26.61,0.53,84.09,0.32,0.0,0.0
2023,9,11,16,0.0,25.98,0.91,86.15,0.25,0.0,0.0
2023,9,11,17,0.0,25.48,1.47,86.98,0.17,0.0,0.0
2023,9,11,18,0.0,25.02,1.96,88.36,0.16,0.0,0.0
2023,9,11,19,0.0,24.69,2.39,88.95,0.25,0.0,0.0
2023,9,11,20,0.0,24.34,2.63,89.51,0.44,0.0,0.0
2023,9,11,21,0.0,23.91,2.7,90.36,0.63,0.0,0.0
2023,9,11,22,0.0,23.55,3.04,90.42,0.75,0.0,0.0
2023,9,11,23,0.0,23.22,3.42,90.15,0.65,0.0,0.0
2023,9,12,0,5.0,22.89,3.38,90.33,0.41,6.09,6.99
2023,9,12,1,101.62,23.96,3.96,85.0,0.3,66.39,154.31
2023,9,12,2,249.35,26.2,5.6,74.35,0.19,152.79,250.09
2023,9,12,3,397.27,29.08,7.14,61.94,0.65,209.9,280.17
2023,9,12,4,692.8,31.43,7.1,53.89,0.32,284.06,445.86
2023,9,12,5,808.1,33.36,6.25,48.06,0.22,322.32,437.08
2023,9,12,6,817.12,34.68,5.22,44.53,0.38,349.15,401.14
2023,9,12,7,888.17,35.47,4.44,42.65,0.69,343.9,801.22
2023,9,12,8,702.8,35.31,3.82,42.7,0.79,370.85,223.46
2023,9,12,9,526.33,34.31,3.21,45.66,0.86,319.04,188.21
2023,9,12,10,322.05,33.41,2.66,49.22,0.78,243.07,251.09
2023,9,12,11,133.5,32.04,1.85,54.62,0.71,108.24,32.2
2023,9,12,12,14.48,30.01,0.91,67.05,0.87,16.17,2.91
2023,9,12,13,0.0,28.49,0.27,78.82,1.65,0.0,0.0
2023,9,12,14,0.0,27.51,0.33,84.7,2.65,0.0,0.0
2023,9,12,15,0.0,26.69,0.92,85.08,3.81,0.0,0.0
2023,9,12,16,0.0,25.98,1.3,88.2,5.43,0.0,0.0
2023,9,12,17,0.0,25.51,1.36,91.0,7.08,0.0,0.0
2023,9,12,18,0.0,25.22,1.34,92.67,7.5,0.0,0.0
2023,9,12,19,0.0,25.01,1.31,94.05,6.21,0.0,0.0
2023,9,12,20,0.0,24.83,1.56,94.04,4.67,0.0,0.0
2023,9,12,21,0.0,24.72,2.09,92.78,3.12,0.0,0.0
2023,9,12,22,0.0,24.58,2.51,91.5,1.95,0.0,0.0
2023,9,12,23,0.0,24.3,2.47,91.45,1.53,0.0,0.0
2023,9,13,0,6.12,23.99,2.35,91.87,1.91,7.59,5.09
2023,9,13,1,122.6,24.67,3.12,87.97,2.19,99.04,69.12
2023,9,13,2,340.15,26.02,4.33,80.42,2.31,226.83,215.86
2023,9,13,3,576.97,28.54,5.42,65.91,3.88,267.91,385.8
2023,9,13,4,773.55,31.08,5.55,52.96,1.9,295.47,573.26
2023,9,13,5,830.4,32.77,5.01,45.5,1.22,300.92,474.59
2023,9,13,6,853.38,33.76,4.16,42.0,0.84,330.49,446.99
2023,9,13,7,842.35,34.36,3.4,40.32,0.51,350.66,441.83
2023,9,13,8,599.1,34.74,2.82,39.6,0.44,263.22,293.83
2023,9,13,9,605.05,34.71,2.49,39.3,0.36,310.67,345.42
2023,9,13,10,398.98,33.98,2.33,41.44,0.31,180.75,400.74
2023,9,13,11,176.65,32.39,1.5,52.97,0.36,140.68,112.06
2023,9,13,12,20.2,30.43,0.86,67.76,0.53,24.88,4.76
2023,9,13,13,0.0,28.91,0.52,77.28,0.62,0.0,0.0
2023,9,13,14,0.0,28.07,0.46,81.35,0.74,0.0,0.0
2023,9,13,15,0.0,27.39,0.7,84.15,1.24,0.0,0.0
2023,9,13,16,0.0,26.83,1.02,85.77,2.09,0.0,0.0
2023,9,13,17,0.0,26.3,1.44,86.72,3.03,0.0,0.0
2023,9,13,18,0.0,25.72,2.08,87.22,3.73,0.0,0.0
2023,9,13,19,0.0,25.11,2.82,87.57,3.64,0.0,0.0
2023,9,13,20,0.0,24.54,3.23,88.05,3.24,0.0,0.0
2023,9,13,21,0.0,24.0,3.12,89.07,2.53,0.0,0.0
2023,9,13,22,0.0,23.37,3.0,90.42,1.29,0.0,0.0
2023,9,13,23,0.0,22.99,3.32,90.63,0.49,0.0,0.0
2023,9,14,0,6.22,22.77,3.5,90.84,0.1,7.62,0.0
2023,9,14,1,112.88,23.78,4.1,86.48,0.02,95.96,30.31
2023,9,14,2,288.1,26.1,4.67,76.67,0.0,209.58,90.21
2023,9,14,3,475.38,29.34,5.87,62.39,0.0,345.07,171.84
2023,9,14,4,585.45,31.72,6.01,52.71,0.0,330.75,193.66
2023,9,14,5,707.5,33.51,5.77,46.18,0.01,317.6,313.39
2023,9,14,6,774.25,34.87,5.19,42.18,0.04,301.47,410.26
2023,9,14,7,756.5,35.77,4.54,40.02,0.08,312.47,361.02
2023,9,14,8,659.75,36.18,4.07,39.05,0.16,284.1,364.88
2023,9,14,9,501.17,35.82,3.62,40.22,0.25,296.95,216.16
2023,9,14,10,318.95,34.77,3.01,42.82,0.43,149.42,222.85
2023,9,14,11,140.05,33.1,2.17,49.32,0.69,112.73,53.04
2023,9,14,12,13.68,30.54,1.22,69.24,1.09,16.93,1.79
2023,9,14,13,0.0,29.11,1.19,77.01,1.82,0.0,0.0
2023,9,14,14,0.0,28.19,1.66,81.04,3.18,0.0,0.0
2023,9,14,15,0.0,27.43,1.96,84.32,5.07,0.0,0.0
2023,9,14,16,0.0,26.83,1.94,86.88,6.47,0.0,0.0
2023,9,14,17,0.0,26.34,1.86,88.64,6.96,0.0,0.0
2023,9,14,18,0.0,25.87,2.26,89.15,6.61,0.0,0.0
2023,9,14,19,0.0,25.45,2.98,88.74,5.68,0.0,0.0
2023,9,14,20,0.0,25.03,3.43,88.22,4.01,0.0,0.0
2023,9,14,21,0.0,24.62,3.69,87.54,1.76,0.0,0.0
2023,9,14,22,0.0,24.26,3.8,86.75,0.44,0.0,0.0
2023,9,14,23,0.0,23.99,3.63,86.28,0.08,0.0,0.0
2023,9,15,0,6.45,23.8,3.41,85.75,0.01,8.63,1.64
2023,9,15,1,119.2,24.29,3.79,82.46,0.0,77.88,127.82
2023,9,15,2,319.62,25.72,4.47,74.72,0.0,185.44,285.3
2023,9,15,3,504.17,28.09,5.19,64.15,0.0,272.33,255.89
2023,9,15,4,741.78,30.52,5.06,55.73,0.0,285.97,443.7
2023,9,15,5,672.75,32.54,4.6,49.82,0.0,227.78,465.65
2023,9,15,6,695.3,33.8,4.35,46.55,0.0,236.76,438.19
2023,9,15,7,747.12,34.26,4.39,45.31,0.01,220.19,451.99
2023,9,15,8,672.3,34.23,4.55,45.22,0.04,232.11,469.99
2023,9,15,9,657.95,33.82,4.7,46.03,0.05,229.68,569.25
2023,9,15,10,434.48,33.08,4.37,49.16,0.02,143.89,537.44
2023,9,15,11,187.88,31.89,3.72,55.49,0.02,108.74,270.84
2023,9,15,12,18.88,29.61,2.71,67.74,0.03,21.55,15.45
2023,9,15,13,0.0,28.31,2.92,70.94,0.04,0.0,0.0
2023,9,15,14,0.0,27.67,3.3,72.47,0.13,0.0,0.0
2023,9,15,15,0.0,26.98,3.47,75.27,0.74,0.0,0.0
2023,9,15,16,0.0,26.35,3.5,78.75,1.89,0.0,0.0
2023,9,15,17,0.0,25.79,3.61,82.28,2.86,0.0,0.0
2023,9,15,18,0.0,25.32,3.7,85.33,5.65,0.0,0.0
2023,9,15,19,0.0,24.93,3.65,87.71,8.46,0.0,0.0
2023,9,15,20,0.0,24.58,3.53,89.37,9.47,0.0,0.0
2023,9,15,21,0.0,24.29,3.34,90.45,6.63,0.0,0.0
2023,9,15,22,0.0,24.07,3.19,90.99,3.95,0.0,0.0
2023,9,15,23,0.0,23.84,2.74,92.07,3.05,0.0,0.0
2023,9,16,0,5.82,23.7,2.41,92.84,3.62,7.73,0.0
2023,9,16,1,113.7,24.35,2.81,89.81,3.39,92.42,39.76
2023,9,16,2,315.67,25.41,3.21,85.08,2.21,230.89,181.6
2023,9,16,3,528.65,27.33,4.52,74.55,14.1,266.41,341.04
2023,9,16,4,706.35,29.24,5.01,64.45,9.29,359.76,351.02
2023,9,16,5,740.17,30.62,4.71,58.84,11.66,324.73,336.1
2023,9,16,6,713.85,31.6,4.33,55.69,21.69,282.97,332.38
2023,9,16,7,628.1,32.13,4.23,54.37,44.08,240.39,448.96
2023,9,16,8,685.5,32.14,4.19,55.02,38.16,292.92,368.05
2023,9,16,9,597.85,32.05,3.67,56.07,17.07,315.17,306.36
2023,9,16,10,369.27,31.72,2.75,58.73,15.57,236.76,211.89
2023,9,16,11,158.18,30.67,2.07,64.05,14.92,117.9,97.29
2023,9,16,12,12.27,28.92,1.62,78.5,18.72,13.76,2.26
2023,9,16,13,0.0,27.6,2.23,85.85,35.14,0.0,0.0
2023,9,16,14,0.0,26.7,2.39,90.0,82.23,0.0,0.0
2023,9,16,15,0.0,26.08,2.11,92.64,128.58,0.0,0.0
2023,9,16,16,0.0,25.74,1.81,94.36,146.67,0.0,0.0
2023,9,16,17,0.0,25.47,1.68,95.09,126.23,0.0,0.0
2023,9,16,18,0.0,25.18,1.6,95.28,81.88,0.0,0.0
2023,9,16,19,0.0,24.87,1.54,95.53,41.37,0.0,0.0
2023,9,16,20,0.0,24.55,1.6,95.63,15.84,0.0,0.0
2023,9,16,21,0.0,24.24,1.79,95.66,11.31,0.0,0.0
2023,9,16,22,0.0,24.01,2.02,95.33,9.11,0.0,0.0
2023,9,16,23,0.0,23.67,2.23,95.16,1.76,0.0,0.0
2023,9,17,0,5.3,23.41,2.34,94.85,0.1,6.72,0.0
2023,9,17,1,102.8,24.21,3.03,91.27,0.03,92.7,97.93
2023,9,17,2,283.08,25.44,3.6,85.53,0.02,179.4,219.48
2023,9,17,3,557.95,27.51,4.15,75.57,0.04,228.88,414.29
2023,9,17,4,768.88,29.46,4.07,66.71,0.08,287.94,468.89
2023,9,17,5,793.9,30.98,3.66,60.31,1.36,291.58,462.15
2023,9,17,6,791.8,32.08,3.05,56.41,7.5,342.5,345.51
2023,9,17,7,755.62,32.82,2.45,54.1,17.13,382.99,259.22
2023,9,17,8,640.5,33.1,1.87,53.75,28.73,355.42,228.11
2023,9,17,9,441.98,33.17,1.47,54.29,26.71,229.03,203.13
2023,9,17,10,148.65,32.95,1.14,57.32,16.88,56.61,144.93
2023,9,17,11,62.92,32.04,1.29,58.94,9.51,39.46,87.54
2023,9,17,12,7.5,29.73,1.25,77.46,5.39,9.14,0.0
2023,9,17,13,0.0,28.28,1.6,84.27,4.48,0.0,0.0
2023,9,17,14,0.0,27.58,2.04,85.8,3.43,0.0,0.0
2023,9,17,15,0.0,26.98,2.35,87.67,8.72,0.0,0.0
2023,9,17,16,0.0,26.45,2.37,89.94,14.88,0.0,0.0
2023,9,17,17,0.0,26.04,2.13,91.87,14.91,0.0,0.0
2023,9,17,18,0.0,25.67,1.86,93.02,15.6,0.0,0.0
2023,9,17,19,0.0,25.34,1.73,93.76,21.38,0.0,0.0
2023,9,17,20,0.0,24.99,1.74,94.41,14.39,0.0,0.0
2023,9,17,21,0.0,24.64,1.71,95.18,10.38,0.0,0.0
2023,9,17,22,0.0,24.37,1.81,95.49,4.78,0.0,0.0
2023,9,17,23,0.0,24.09,2.08,95.33,3.12,0.0,0.0
2023,9,18,0,6.62,23.85,2.4,95.09,1.53,8.84,0.0
2023,9,18,1,117.5,24.37,3.14,92.28,1.38,85.25,97.86
2023,9,18,2,324.6,25.26,3.5,87.97,2.49,217.83,190.07
2023,9,18,3,520.6,26.95,3.98,79.62,0.36,305.29,269.76
2023,9,18,4,713.22,28.84,4.05,69.76,0.43,360.33,360.44
2023,9,18,5,841.35,30.25,3.9,62.62,0.65,336.1,496.1
2023,9,18,6,795.33,31.25,3.63,57.61,1.0,407.81,294.43
2023,9,18,7,844.65,31.84,3.15,54.93,1.11,330.33,508.83
2023,9,18,8,764.15,32.26,2.52,53.62,1.45,327.2,429.0
2023,9,18,9,581.12,32.44,1.89,53.71,1.94,322.85,272.59
2023,9,18,10,343.15,32.76,1.27,53.77,2.73,218.78,184.78
2023,9,18,11,152.38,31.87,0.89,55.79,4.01,116.22,99.82
2023,9,18,12,13.93,30.08,0.8,70.01,6.12,15.96,2.91
2023,9,18,13,0.0,28.39,1.87,78.72,10.01,0.0,0.0
2023,9,18,14,0.0,27.19,2.46,84.71,13.56,0.0,0.0
2023,9,18,15,0.0,26.4,2.65,88.48,16.61,0.0,0.0
2023,9,18,16,0.0,25.84,2.77,91.22,19.58,0.0,0.0
2023,9,18,17,0.0,25.5,2.82,93.05,21.96,0.0,0.0
2023,9,18,18,0.0,25.25,2.61,94.35,26.57,0.0,0.0
2023,9,18,19,0.0,25.08,2.16,95.19,30.84,0.0,0.0
2023,9,18,20,0.0,24.93,2.01,95.19,32.94,0.0,0.0
2023,9,18,21,0.0,24.78,2.12,95.01,27.25,0.0,0.0
2023,9,18,22,0.0,24.6,2.13,94.92,18.27,0.0,0.0
2023,9,18,23,0.0,24.43,2.29,94.3,13.73,0.0,0.0
2023,9,19,0,6.93,24.16,2.38,94.11,8.83,8.63,0.0
2023,9,19,1,117.8,24.66,2.71,91.82,5.09,96.87,59.69
2023,9,19,2,324.98,25.52,3.43,87.08,2.63,166.63,250.32
2023,9,19,3,520.7,27.04,4.0,79.24,0.02,247.94,315.39
2023,9,19,4,668.45,28.83,4.11,69.6,0.01,319.58,361.33
2023,9,19,5,828.45,30.27,3.71,62.93,0.01,292.59,529.23
2023,9,19,6,833.5,31.17,3.01,58.94,0.01,291.77,483.03
2023,9,19,7,783.28,31.7,2.25,56.62,0.03,306.34,355.9
2023,9,19,8,712.9,31.88,1.46,55.47,0.05,416.75,506.98
2023,9,19,9,550.05,32.02,0.6,55.62,0.06,281.02,261.71
2023,9,19,10,374.48,31.64,0.04,57.86,0.06,184.47,364.49
2023,9,19,11,155.6,30.65,0.65,61.2,0.05,112.37,147.94
2023,9,19,12,15.52,28.54,1.59,78.47,0.05,19.98,0.98
2023,9,19,13,0.0,27.14,2.76,81.44,0.05,0.0,0.0
2023,9,19,14,0.0,26.34,3.34,84.84,0.06,0.0,0.0
2023,9,19,15,0.0,25.79,3.62,88.25,0.08,0.0,0.0
2023,9,19,16,0.0,25.38,3.53,90.79,0.07,0.0,0.0
2023,9,19,17,0.0,25.11,3.27,92.16,0.08,0.0,0.0
2023,9,19,18,0.0,24.88,2.87,93.09,0.09,0.0,0.0
2023,9,19,19,0.0,24.8,2.74,92.6,0.08,0.0,0.0
2023,9,19,20,0.0,24.7,2.51,92.5,0.07,0.0,0.0
2023,9,19,21,0.0,24.63,2.3,92.52,0.06,0.0,0.0
2023,9,19,22,0.0,24.53,2.19,92.57,0.06,0.0,0.0
2023,9,19,23,0.0,24.4,2.13,92.71,0.04,0.0,0.0
2023,9,20,0,6.25,24.25,2.09,92.79,0.02,7.65,0.0
2023,9,20,1,116.12,24.94,2.62,88.85,0.01,94.17,63.73
2023,9,20,2,315.85,26.07,3.05,82.09,0.01,202.78,247.74
2023,9,20,3,520.75,27.71,3.56,73.2,1.43,296.46,421.72
2023,9,20,4,734.58,29.38,3.49,65.79,0.9,270.57,670.7
2023,9,20,5,813.0,30.6,2.89,61.21,0.69,323.21,477.5
2023,9,20,6,910.45,31.31,1.95,59.06,1.34,322.28,552.19
